tstp,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy,LCLid,wd
2012-08-18 00:00:00,13.23,126.0,21.0,15.09,1012.69,21.0,1.88,0.69,653.5959998000001,4743,5
2012-08-18 00:30:00,13.23,133.0,21.285,14.965,1012.5150000000001,21.285,2.355,0.675,656.9639996000001,4742,5
2012-08-18 01:00:00,13.23,140.0,21.57,14.84,1012.34,21.57,2.83,0.66,602.1759999000001,4743,5
2012-08-18 01:30:00,13.48,147.5,21.625,14.545,1012.29,21.625,3.02,0.645,555.2860000999999,4742,5
2012-08-18 02:00:00,13.73,155.0,21.68,14.25,1012.24,21.68,3.21,0.63,538.605,4742,5
2012-08-18 02:30:00,13.73,158.5,22.035,13.805,1012.1700000000001,22.035,3.21,0.6,524.9139998,4742,5
2012-08-18 03:00:00,13.73,162.0,22.39,13.36,1012.1,22.39,3.21,0.57,508.2499998,4742,5
2012-08-18 03:30:00,13.77,159.5,21.98,13.335,1011.975,21.98,3.3049999999999997,0.58,488.612,4742,5
2012-08-18 04:00:00,13.81,157.0,21.57,13.31,1011.85,21.57,3.4,0.59,483.9299999,4742,5
2012-08-18 04:30:00,13.385000000000002,167.5,21.39,13.31,1012.0250000000001,21.39,2.91,0.6,489.742,4742,5
2012-08-18 05:00:00,12.96,178.0,21.21,13.31,1012.2,21.21,2.42,0.61,502.7940001,4742,5
2012-08-18 05:30:00,13.165,188.0,20.875,13.565000000000001,1012.4100000000001,20.875,2.395,0.63,522.5470002,4742,5
2012-08-18 06:00:00,13.37,198.0,20.54,13.82,1012.62,20.54,2.37,0.65,569.9739999999999,4741,5
2012-08-18 06:30:00,13.075,211.5,21.035,14.45,1012.885,21.035,2.625,0.66,624.2920002999999,4743,5
2012-08-18 07:00:00,12.78,225.0,21.53,15.08,1013.15,21.53,2.88,0.67,697.3739999000001,4743,5
2012-08-18 07:30:00,12.809999999999999,229.0,22.405,15.015,1013.235,22.405,2.82,0.635,756.8300004,4743,5
2012-08-18 08:00:00,12.84,233.0,23.28,14.95,1013.32,23.28,2.76,0.6,809.4089994999999,4742,5
2012-08-18 08:30:00,12.68,233.0,24.305,15.129999999999999,1013.475,24.305,2.8499999999999996,0.5700000000000001,825.2780006999999,4742,5
2012-08-18 09:00:00,12.52,233.0,25.33,15.31,1013.63,25.33,2.94,0.54,840.1070004000001,4742,5
2012-08-18 09:30:00,12.135,231.5,26.08,15.57,1013.77,26.325,3.2649999999999997,0.525,854.2579996000001,4742,5
2012-08-18 10:00:00,11.75,230.0,26.83,15.83,1013.91,27.32,3.59,0.51,855.6409997,4742,5
2012-08-18 10:30:00,12.184999999999999,229.5,27.38,15.629999999999999,1013.855,27.7,3.5999999999999996,0.49,843.0029999,4742,5
2012-08-18 11:00:00,12.62,229.0,27.93,15.43,1013.8,28.08,3.61,0.47,866.3809997999999,4743,5
2012-08-18 11:30:00,12.86,234.0,28.285,15.46,1013.935,28.38,3.83,0.45999999999999996,877.6020000999999,4743,5
2012-08-18 12:00:00,13.1,239.0,28.64,15.49,1014.07,28.68,4.05,0.45,862.8890002,4743,5
2012-08-18 12:30:00,12.780000000000001,240.0,29.175,16.105,1014.155,29.35,4.215,0.455,854.26,4743,5
2012-08-18 13:00:00,12.46,241.0,29.71,16.72,1014.24,30.02,4.38,0.46,815.0939996999999,4743,5
2012-08-18 13:30:00,12.335,245.0,29.595,17.03,1014.36,30.04,4.25,0.47,805.5039998,4743,5
2012-08-18 14:00:00,12.21,249.0,29.48,17.34,1014.48,30.06,4.12,0.48,804.1339998999999,4743,5
2012-08-18 14:30:00,12.15,235.5,29.525,17.335,1014.35,30.1,3.865,0.48,805.2390001,4743,5
2012-08-18 15:00:00,12.09,222.0,29.57,17.33,1014.22,30.14,3.61,0.48,799.4540003,4743,5
2012-08-18 15:30:00,12.5,225.0,29.715,17.549999999999997,1014.22,30.37,3.075,0.48,821.8349998,4743,5
2012-08-18 16:00:00,12.91,228.0,29.86,17.77,1014.22,30.6,2.54,0.48,843.7150001,4743,5
2012-08-18 16:30:00,12.715,232.5,29.6,17.299999999999997,1014.26,30.16,2.8,0.475,904.9220001,4743,5
2012-08-18 17:00:00,12.52,237.0,29.34,16.83,1014.3,29.72,3.06,0.47,926.4300000000001,4743,5
2012-08-18 17:30:00,12.52,239.5,28.395,17.305,1014.435,29.009999999999998,2.875,0.515,958.521,4743,5
2012-08-18 18:00:00,12.52,242.0,27.45,17.78,1014.57,28.3,2.69,0.56,984.1620008,4743,5
2012-08-18 18:30:00,12.635,241.0,26.785,17.725,1014.875,27.325000000000003,2.455,0.5800000000000001,998.7309996000001,4743,5
2012-08-18 19:00:00,12.75,240.0,26.12,17.67,1015.18,26.35,2.22,0.6,1023.3169998,4740,5
2012-08-18 19:30:00,12.690000000000001,245.0,25.025,17.92,1015.425,25.285,1.955,0.6499999999999999,1043.4510000999999,4743,5
2012-08-18 20:00:00,12.63,250.0,23.93,18.17,1015.67,24.22,1.69,0.7,1104.0850002000002,4743,5
2012-08-18 20:30:00,12.61,260.5,23.125,18.345,1015.8199999999999,23.45,1.5,0.745,1130.2209994,4743,5
2012-08-18 21:00:00,12.59,271.0,22.32,18.52,1015.97,22.68,1.31,0.79,1097.68,4743,5
2012-08-18 21:30:00,13.085,271.0,21.83,18.48,1016.145,22.2,1.145,0.815,1057.3100003,4743,5
2012-08-18 22:00:00,13.58,271.0,21.34,18.44,1016.32,21.72,0.98,0.84,986.2750001,4743,5
2012-08-18 22:30:00,12.969999999999999,280.0,21.175,18.555,1016.27,21.57,1.065,0.855,906.4559996999999,4743,5
2012-08-18 23:00:00,12.36,289.0,21.01,18.67,1016.22,21.42,1.15,0.87,828.4919999,4741,5
2012-08-18 23:30:00,12.375,294.5,20.700000000000003,18.565,1016.165,21.115000000000002,1.08,0.88,742.6720002999999,4741,5
2012-08-19 00:00:00,12.39,300.0,20.39,18.46,1016.11,20.81,1.01,0.89,688.2869998,4741,6
2012-08-19 00:30:00,11.965,293.5,19.990000000000002,18.37,1016.21,20.415,1.1800000000000002,0.905,683.3619996,4738,6
2012-08-19 01:00:00,11.54,287.0,19.59,18.28,1016.31,20.02,1.35,0.92,625.991,4739,6
2012-08-19 01:30:00,11.475,295.5,19.365000000000002,18.1,1016.1949999999999,19.775,1.11,0.925,578.346,4739,6
2012-08-19 02:00:00,11.41,304.0,19.14,17.92,1016.08,19.53,0.87,0.93,547.3069998,4739,6
2012-08-19 02:30:00,11.135,312.5,18.875,17.865000000000002,1015.88,19.270000000000003,0.875,0.94,531.876,4739,6
2012-08-19 03:00:00,10.86,321.0,18.61,17.81,1015.68,19.01,0.88,0.95,517.9589999,4739,6
2012-08-19 03:30:00,10.649999999999999,325.5,18.509999999999998,17.75,1015.755,18.9,0.85,0.955,506.26999979999994,4740,6
2012-08-19 04:00:00,10.44,330.0,18.41,17.69,1015.83,18.79,0.82,0.96,505.1340002,4741,6
2012-08-19 04:30:00,10.225,165.0,18.189999999999998,17.520000000000003,1015.8900000000001,18.56,0.7949999999999999,0.96,508.0890002,4741,6
2012-08-19 05:00:00,10.01,0.0,17.97,17.35,1015.95,18.33,0.77,0.96,519.9490000000001,4741,6
2012-08-19 05:30:00,10.115,8.5,18.415,17.435000000000002,1015.74,18.765,1.03,0.94,547.7789998,4741,6
2012-08-19 06:00:00,10.22,17.0,18.86,17.52,1015.53,19.2,1.29,0.92,581.4930001,4741,6
2012-08-19 06:30:00,11.54,24.0,19.715,17.66,1015.4300000000001,20.04,1.5350000000000001,0.88,628.9779999,4741,6
2012-08-19 07:00:00,12.86,31.0,20.57,17.8,1015.33,20.88,1.78,0.84,688.7380002,4741,6
2012-08-19 07:30:00,12.885,54.5,21.695,17.78,1015.29,21.97,1.6600000000000001,0.7849999999999999,769.8779999,4741,6
2012-08-19 08:00:00,12.91,78.0,22.82,17.76,1015.25,23.06,1.54,0.73,832.863,4741,6
2012-08-19 08:30:00,13.004999999999999,77.5,24.025,17.715000000000003,1015.1600000000001,24.255,1.875,0.6799999999999999,876.1920001,4741,6
2012-08-19 09:00:00,13.1,77.0,25.23,17.67,1015.07,25.45,2.21,0.63,909.0950011,4741,6
2012-08-19 09:30:00,13.1,91.5,26.08,17.695,1014.965,26.625,2.24,0.6,923.5070000000001,4741,6
2012-08-19 10:00:00,13.1,106.0,26.93,17.72,1014.86,27.8,2.27,0.57,916.3309995,4741,6
2012-08-19 10:30:00,12.69,128.0,27.195,17.82,1014.855,28.07,1.915,0.565,910.0519996,4741,6
2012-08-19 11:00:00,12.28,150.0,27.46,17.92,1014.85,28.34,1.56,0.56,908.4699992999999,4741,6
2012-08-19 11:30:00,12.434999999999999,168.0,26.915,18.135,1015.38,27.505000000000003,1.855,0.585,934.2790003,4740,6
2012-08-19 12:00:00,12.59,186.0,26.37,18.35,1015.91,26.67,2.15,0.61,986.2549997000001,4741,6
2012-08-19 12:30:00,12.485,164.0,26.57,19.060000000000002,1014.855,27.415,1.535,0.635,1004.7659995000001,4741,6
2012-08-19 13:00:00,12.38,142.0,26.77,19.77,1013.8,28.16,0.92,0.66,936.3950004,4741,6
2012-08-19 13:30:00,12.515,171.5,27.225,19.2,1013.655,28.475,1.185,0.62,915.2280005,4741,6
2012-08-19 14:00:00,12.65,201.0,27.68,18.63,1013.51,28.79,1.45,0.58,898.8429999,4741,6
2012-08-19 14:30:00,12.620000000000001,200.5,28.125,18.35,1013.685,29.125,1.9700000000000002,0.5549999999999999,886.8240000999999,4741,6
2012-08-19 15:00:00,12.59,200.0,28.57,18.07,1013.86,29.46,2.49,0.53,875.9329998,4741,6
2012-08-19 15:30:00,12.875,214.5,28.725,17.72,1013.72,29.48,2.6950000000000003,0.515,894.3819997,4741,6
2012-08-19 16:00:00,13.16,229.0,28.88,17.37,1013.58,29.5,2.9,0.5,908.925,4741,6
2012-08-19 16:30:00,12.905000000000001,232.0,28.53,17.525,1013.6949999999999,29.23,2.99,0.515,928.7949994,4741,6
2012-08-19 17:00:00,12.65,235.0,28.18,17.68,1013.81,28.96,3.08,0.53,960.6709988,4737,6
2012-08-19 17:30:00,12.74,237.0,27.675,17.384999999999998,1013.88,28.41,3.31,0.535,1015.5200010000001,4741,6
2012-08-19 18:00:00,12.83,239.0,27.17,17.09,1013.95,27.86,3.54,0.54,1003.4320001000001,4741,6
2012-08-19 18:30:00,12.895,242.5,26.545,17.505000000000003,1014.215,27.015,3.265,0.575,1009.7919999999999,4741,6
2012-08-19 19:00:00,12.96,246.0,25.92,17.92,1014.48,26.17,2.99,0.61,1026.0819996999999,4741,6
2012-08-19 19:30:00,12.885000000000002,262.5,25.240000000000002,17.42,1014.84,25.435000000000002,2.895,0.62,1105.2230002000001,4741,6
2012-08-19 20:00:00,12.81,279.0,24.56,16.92,1015.2,24.7,2.8,0.63,1179.5869998,4741,6
2012-08-19 20:30:00,13.100000000000001,281.0,23.65,16.65,1015.585,23.765,3.11,0.65,1179.1380000999998,4741,6
2012-08-19 21:00:00,13.39,283.0,22.74,16.38,1015.97,22.83,3.42,0.67,1140.3720002,4741,6
2012-08-19 21:30:00,13.379999999999999,282.5,22.04,16.064999999999998,1016.37,22.1,3.13,0.685,1087.9319998,4741,6
2012-08-19 22:00:00,13.37,282.0,21.34,15.75,1016.77,21.37,2.84,0.7,997.3349994,4739,6
2012-08-19 22:30:00,13.245,276.5,20.759999999999998,15.935,1017.0799999999999,20.82,2.55,0.74,889.1619995,4739,6
2012-08-19 23:00:00,13.12,271.0,20.18,16.12,1017.39,20.27,2.26,0.78,778.1500002,4739,6
2012-08-19 23:30:00,13.03,258.0,19.86,16.015,1017.51,19.95,1.9899999999999998,0.79,688.4389998,4739,6
2012-08-20 00:00:00,12.94,245.0,19.54,15.91,1017.63,19.63,1.72,0.8,648.2089999,4739,0
2012-08-20 00:30:00,12.765,239.0,18.814999999999998,15.645,1017.7,18.895,1.795,0.8200000000000001,644.4610003,4740,0
2012-08-20 01:00:00,12.59,233.0,18.09,15.38,1017.77,18.16,1.87,0.84,590.5729998,4740,0
2012-08-20 01:30:00,12.684999999999999,239.5,17.869999999999997,15.4,1017.8199999999999,17.95,1.8900000000000001,0.855,541.8890001,4740,0
2012-08-20 02:00:00,12.78,246.0,17.65,15.42,1017.87,17.74,1.91,0.87,521.4359999000001,4740,0
2012-08-20 02:30:00,12.925,240.5,17.535,15.355,1018.0699999999999,17.615,1.96,0.87,512.0420001,4742,0
2012-08-20 03:00:00,13.07,235.0,17.42,15.29,1018.27,17.49,2.01,0.87,499.562,4742,0
2012-08-20 03:30:00,12.435,229.5,17.19,15.265,1018.385,17.27,1.89,0.885,495.355,4742,0
2012-08-20 04:00:00,11.8,224.0,16.96,15.24,1018.5,17.05,1.77,0.9,496.5390001,4742,0
2012-08-20 04:30:00,11.39,221.0,17.19,15.3,1018.615,17.28,1.845,0.89,503.55500000000006,4742,0
2012-08-20 05:00:00,10.98,218.0,17.42,15.36,1018.73,17.51,1.92,0.88,535.1189998,4742,0
2012-08-20 05:30:00,10.745000000000001,215.0,17.645000000000003,15.399999999999999,1018.89,17.735,1.8900000000000001,0.87,592.9600001,4742,0
2012-08-20 06:00:00,10.51,212.0,17.87,15.44,1019.05,17.96,1.86,0.86,645.8959999,4742,0
2012-08-20 06:30:00,10.315,215.5,18.195,15.51,1019.115,18.28,2.195,0.845,714.8050001,4742,0
2012-08-20 07:00:00,10.12,219.0,18.52,15.58,1019.18,18.6,2.53,0.83,769.1319998,4742,0
2012-08-20 07:30:00,10.3,220.5,18.83,15.84,1019.3599999999999,18.935000000000002,2.675,0.83,790.9660002999999,4742,0
2012-08-20 08:00:00,10.48,222.0,19.14,16.1,1019.54,19.27,2.82,0.83,821.2040002000001,4742,0
2012-08-20 08:30:00,11.06,221.5,19.880000000000003,16.310000000000002,1019.675,20.015,3.335,0.8,821.9780002,4742,0
2012-08-20 09:00:00,11.64,221.0,20.62,16.52,1019.81,20.76,3.85,0.77,803.8609998,4742,0
2012-08-20 09:30:00,12.370000000000001,218.0,20.58,16.515,1020.035,20.72,4.035,0.775,806.0179995999999,4742,0
2012-08-20 10:00:00,13.1,215.0,20.54,16.51,1020.26,20.68,4.22,0.78,818.3960001,4742,0
2012-08-20 10:30:00,12.76,220.5,20.79,16.445,1020.28,20.915,4.27,0.765,824.7399999,4742,0
2012-08-20 11:00:00,12.42,226.0,21.04,16.38,1020.3,21.15,4.32,0.75,833.6340007000001,4742,0
2012-08-20 11:30:00,12.879999999999999,226.5,21.365000000000002,15.98,1020.275,21.42,4.46,0.7150000000000001,844.3690002999999,4742,0
2012-08-20 12:00:00,13.34,227.0,21.69,15.58,1020.25,21.69,4.6,0.68,827.642,4742,0
2012-08-20 12:30:00,12.985,230.5,22.3,15.95,1020.0450000000001,22.34,4.275,0.67,831.5690001,4742,0
2012-08-20 13:00:00,12.63,234.0,22.91,16.32,1019.84,22.99,3.95,0.66,802.7750002,4742,0
2012-08-20 13:30:00,13.05,231.5,23.314999999999998,15.935,1019.7850000000001,23.354999999999997,3.88,0.63,803.5319999999999,4742,0
2012-08-20 14:00:00,13.47,229.0,23.72,15.55,1019.73,23.72,3.81,0.6,777.9690000999999,4742,0
2012-08-20 14:30:00,13.31,231.0,23.955,15.34,1019.71,23.955,3.74,0.585,786.7330000000001,4742,0
2012-08-20 15:00:00,13.15,233.0,24.19,15.13,1019.69,24.19,3.67,0.57,795.7720005,4742,0
2012-08-20 15:30:00,13.31,235.5,24.365000000000002,15.135000000000002,1019.6500000000001,24.365000000000002,3.665,0.565,810.1050002,4742,0
2012-08-20 16:00:00,13.47,238.0,24.54,15.14,1019.61,24.54,3.66,0.56,862.9069999000001,4742,0
2012-08-20 16:30:00,13.365,238.0,24.244999999999997,15.29,1019.53,24.244999999999997,3.4699999999999998,0.575,901.6279996,4742,0
2012-08-20 17:00:00,13.26,238.0,23.95,15.44,1019.45,23.95,3.28,0.59,956.4580003,4742,0
2012-08-20 17:30:00,13.26,238.5,23.66,15.18,1019.48,23.66,3.17,0.59,1024.6209999999999,4742,0
2012-08-20 18:00:00,13.26,239.0,23.37,14.92,1019.51,23.37,3.06,0.59,1047.2889998,4742,0
2012-08-20 18:30:00,13.14,234.0,22.5,14.795,1019.605,22.5,2.71,0.62,1082.9510002,4742,0
2012-08-20 19:00:00,13.02,229.0,21.63,14.67,1019.7,21.63,2.36,0.65,1082.0870001000003,4742,0
2012-08-20 19:30:00,13.195,231.0,21.229999999999997,15.33,1020.0,21.265,2.29,0.6950000000000001,1129.0400004000003,4741,0
2012-08-20 20:00:00,13.37,233.0,20.83,15.99,1020.3,20.9,2.22,0.74,1210.1839998,4741,0
2012-08-20 20:30:00,13.29,231.0,20.299999999999997,15.875,1020.38,20.365,2.2800000000000002,0.76,1200.8209998,4741,0
2012-08-20 21:00:00,13.21,229.0,19.77,15.76,1020.46,19.83,2.34,0.78,1157.0949999999998,4741,0
2012-08-20 21:30:00,12.825,239.0,19.28,15.68,1020.485,19.35,2.2199999999999998,0.8,1122.652,4741,0
2012-08-20 22:00:00,12.44,249.0,18.79,15.6,1020.51,18.87,2.1,0.82,1017.0800003,4742,0
2012-08-20 22:30:00,12.175,255.0,18.28,15.385,1020.565,18.34,1.83,0.835,882.4210002,4742,0
2012-08-20 23:00:00,11.91,261.0,17.77,15.17,1020.62,17.81,1.56,0.85,775.181,4742,0
2012-08-20 23:30:00,12.175,255.0,17.335,15.15,1020.5550000000001,17.395,1.355,0.87,688.5120003,4742,0
2012-08-21 00:00:00,12.44,249.0,16.9,15.13,1020.49,16.98,1.15,0.89,620.5839998,4742,1
2012-08-21 00:30:00,12.335,254.5,16.634999999999998,15.280000000000001,1020.38,16.75,1.15,0.915,629.6999997,4746,1
2012-08-21 01:00:00,12.23,260.0,16.37,15.43,1020.27,16.52,1.15,0.94,579.0179999,4746,1
2012-08-21 01:30:00,12.22,255.5,16.355,15.07,1020.13,16.45,1.115,0.9199999999999999,530.6940002000001,4746,1
2012-08-21 02:00:00,12.21,251.0,16.34,14.71,1019.99,16.38,1.08,0.9,501.284,4746,1
2012-08-21 02:30:00,11.835,250.0,16.305,14.86,1019.77,16.369999999999997,0.8800000000000001,0.91,489.3489999000001,4746,1
2012-08-21 03:00:00,11.46,249.0,16.27,15.01,1019.55,16.36,0.68,0.92,479.54899989999996,4746,1
2012-08-21 03:30:00,11.555,255.0,16.27,14.98,1019.2,16.36,0.67,0.92,474.50099989999995,4746,1
2012-08-21 04:00:00,11.65,261.0,16.27,14.95,1018.85,16.36,0.66,0.92,478.0409998,4746,1
2012-08-21 04:30:00,11.77,242.5,16.45,14.98,1018.995,16.53,0.935,0.91,503.03899979999994,4746,1
2012-08-21 05:00:00,11.89,224.0,16.63,15.01,1019.14,16.7,1.21,0.9,518.094,4746,1
2012-08-21 05:30:00,11.65,229.0,16.61,14.99,1018.98,16.68,1.095,0.9,582.5149999,4746,1
2012-08-21 06:00:00,11.41,234.0,16.59,14.97,1018.82,16.66,0.98,0.9,648.8569994,4746,1
2012-08-21 06:30:00,11.594999999999999,244.5,16.95,14.870000000000001,1018.7850000000001,16.985,1.05,0.875,715.1779994000001,4746,1
2012-08-21 07:00:00,11.78,255.0,17.31,14.77,1018.75,17.31,1.12,0.85,785.8190001,4746,1
2012-08-21 07:30:00,12.41,259.5,17.729999999999997,14.605,1018.69,17.729999999999997,1.29,0.8200000000000001,811.9249997000001,4745,1
2012-08-21 08:00:00,13.04,264.0,18.15,14.44,1018.63,18.15,1.46,0.79,800.2169996,4745,1
2012-08-21 08:30:00,13.004999999999999,263.5,18.92,14.114999999999998,1018.53,18.92,1.7,0.74,797.9320003,4745,1
2012-08-21 09:00:00,12.97,263.0,19.69,13.79,1018.43,19.69,1.94,0.69,792.2310005,4745,1
2012-08-21 09:30:00,12.835,253.5,20.05,13.825,1018.17,20.05,2.06,0.675,772.0470005,4746,1
2012-08-21 10:00:00,12.7,244.0,20.41,13.86,1017.91,20.41,2.18,0.66,784.5950001000001,4746,1
2012-08-21 10:30:00,12.955,235.5,20.795,13.745000000000001,1017.64,20.795,2.42,0.64,775.781,4746,1
2012-08-21 11:00:00,13.21,227.0,21.18,13.63,1017.37,21.18,2.66,0.62,780.8189998,4746,1
2012-08-21 11:30:00,13.365,230.0,21.634999999999998,13.120000000000001,1017.1800000000001,21.634999999999998,2.96,0.585,796.2460005,4745,1
2012-08-21 12:00:00,13.52,233.0,22.09,12.61,1016.99,22.09,3.26,0.55,807.0050003000001,4746,1
2012-08-21 12:30:00,13.27,234.0,21.955,12.55,1016.84,21.955,3.75,0.55,800.0619996,4745,1
2012-08-21 13:00:00,13.02,235.0,21.82,12.49,1016.69,21.82,4.24,0.55,780.3119995,4745,1
2012-08-21 13:30:00,12.955,238.0,21.525,12.42,1016.705,21.525,4.125,0.56,749.2490003,4726,1
2012-08-21 14:00:00,12.89,241.0,21.23,12.35,1016.72,21.23,4.01,0.57,738.583,4746,1
2012-08-21 14:30:00,12.77,244.0,21.04,12.695,1016.355,21.04,3.71,0.59,743.2140003,4745,1
2012-08-21 15:00:00,12.65,247.0,20.85,13.04,1015.99,20.85,3.41,0.61,767.5639998,4744,1
2012-08-21 15:30:00,12.82,238.5,20.78,12.94,1015.815,20.78,3.7600000000000002,0.61,787.991,4735,1
2012-08-21 16:00:00,12.99,230.0,20.71,12.84,1015.64,20.71,4.11,0.61,838.413,4745,1
2012-08-21 16:30:00,12.82,228.5,20.89,13.205,1015.44,20.89,4.21,0.615,880.2319995,4745,1
2012-08-21 17:00:00,12.65,227.0,21.07,13.57,1015.24,21.07,4.31,0.62,931.5970001000001,4746,1
2012-08-21 17:30:00,12.125,231.0,20.57,13.445,1015.1800000000001,20.57,4.359999999999999,0.635,1007.9509994,4746,1
2012-08-21 18:00:00,11.6,235.0,20.07,13.32,1015.12,20.07,4.41,0.65,1040.9230003,4746,1
2012-08-21 18:30:00,12.504999999999999,236.5,19.605,13.675,1015.27,19.605,3.895,0.685,1072.9460009,4746,1
2012-08-21 19:00:00,13.41,238.0,19.14,14.03,1015.42,19.14,3.38,0.72,1106.2079994,4746,1
2012-08-21 19:30:00,13.16,238.0,18.675,13.68,1015.5699999999999,18.675,3.9499999999999997,0.725,1173.0479999,4746,1
2012-08-21 20:00:00,12.91,238.0,18.21,13.33,1015.72,18.21,4.52,0.73,1201.0529993,4746,1
2012-08-21 20:30:00,13.175,241.0,17.925,13.39,1015.935,17.925,4.49,0.745,1172.7290006,4746,1
2012-08-21 21:00:00,13.44,244.0,17.64,13.45,1016.15,17.64,4.46,0.76,1120.8850008,4746,1
2012-08-21 21:30:00,12.965,245.0,17.165,13.629999999999999,1016.145,17.165,4.25,0.7949999999999999,1088.1930001,4746,1
2012-08-21 22:00:00,12.49,246.0,16.69,13.81,1016.14,16.69,4.04,0.83,990.177,4746,1
2012-08-21 22:30:00,12.65,243.5,16.46,13.98,1016.26,16.46,3.94,0.85,860.7089998,4746,1
2012-08-21 23:00:00,12.81,241.0,16.23,14.15,1016.38,16.23,3.84,0.87,747.2980001,4746,1
2012-08-21 23:30:00,12.575,243.0,15.95,14.07,1016.36,15.95,3.915,0.885,669.5590001999999,4746,1
2012-08-22 00:00:00,12.34,245.0,15.67,13.99,1016.34,15.67,3.99,0.9,606.8760001,4745,2
2012-08-22 00:30:00,12.405000000000001,247.0,15.415,13.54,1016.33,15.415,4.01,0.885,615.4870000000001,4744,2
2012-08-22 01:00:00,12.47,249.0,15.16,13.09,1016.32,15.16,4.03,0.87,560.4470005000001,4744,2
2012-08-22 01:30:00,12.615,247.5,14.885,12.879999999999999,1016.3800000000001,14.885,3.9850000000000003,0.875,521.6369998,4744,2
2012-08-22 02:00:00,12.76,246.0,14.61,12.67,1016.44,14.61,3.94,0.88,493.6659999,4745,2
2012-08-22 02:30:00,12.705,245.5,14.375,12.594999999999999,1016.46,14.375,3.955,0.89,480.342,4745,2
2012-08-22 03:00:00,12.65,245.0,14.14,12.52,1016.48,14.14,3.97,0.9,471.4019998,4745,2
2012-08-22 03:30:00,12.7,246.0,13.855,12.274999999999999,1016.6,13.855,3.8,0.9,465.344,4745,2
2012-08-22 04:00:00,12.75,247.0,13.57,12.03,1016.72,13.57,3.63,0.9,472.3450001,4745,2
2012-08-22 04:30:00,12.475,245.0,13.365,12.015,1016.95,13.365,3.7199999999999998,0.915,482.307,4746,2
2012-08-22 05:00:00,12.2,243.0,13.16,12.0,1017.18,13.16,3.81,0.93,511.89999980000005,4746,2
2012-08-22 05:30:00,11.975,242.5,13.43,12.030000000000001,1017.42,13.43,4.0,0.915,562.6709998,4746,2
2012-08-22 06:00:00,11.75,242.0,13.7,12.06,1017.66,13.7,4.19,0.9,639.0490004,4746,2
2012-08-22 06:30:00,12.190000000000001,247.5,14.02,12.16,1017.755,14.02,4.3100000000000005,0.885,681.9950001,4746,2
2012-08-22 07:00:00,12.63,253.0,14.34,12.26,1017.85,14.34,4.43,0.87,766.7199999,4746,2
2012-08-22 07:30:00,12.445,253.5,14.934999999999999,12.45,1017.95,14.934999999999999,4.695,0.85,791.1730001,4746,2
2012-08-22 08:00:00,12.26,254.0,15.53,12.64,1018.05,15.53,4.96,0.83,797.3820002,4746,2
2012-08-22 08:30:00,12.73,252.0,16.125,12.61,1018.1949999999999,16.125,5.04,0.8,789.0190008,4746,2
2012-08-22 09:00:00,13.2,250.0,16.72,12.58,1018.34,16.72,5.12,0.77,785.8760004000001,4746,2
2012-08-22 09:30:00,13.08,250.0,17.45,12.155000000000001,1018.385,17.45,5.275,0.7150000000000001,772.1309997999999,4746,2
2012-08-22 10:00:00,12.96,250.0,18.18,11.73,1018.43,18.18,5.43,0.66,783.9609995999999,4745,2
2012-08-22 10:30:00,13.11,253.5,18.665,11.975000000000001,1018.295,18.665,5.48,0.65,778.3569992,4745,2
2012-08-22 11:00:00,13.26,257.0,19.15,12.22,1018.16,19.15,5.53,0.64,792.7940004,4745,2
2012-08-22 11:30:00,13.285,256.0,19.625,11.875,1018.0999999999999,19.625,5.48,0.61,789.5959998000001,4745,2
2012-08-22 12:00:00,13.31,255.0,20.1,11.53,1018.04,20.1,5.43,0.58,801.7650005,4746,2
2012-08-22 12:30:00,13.190000000000001,253.0,20.455,11.225,1017.905,20.455,5.699999999999999,0.5549999999999999,796.1789999,4746,2
2012-08-22 13:00:00,13.07,251.0,20.81,10.92,1017.77,20.81,5.97,0.53,763.5899999000001,4746,2
2012-08-22 13:30:00,13.295,249.5,20.895,10.945,1017.5699999999999,20.895,5.79,0.53,753.2219996,4746,2
2012-08-22 14:00:00,13.52,248.0,20.98,10.97,1017.37,20.98,5.61,0.53,731.8730000999999,4746,2
2012-08-22 14:30:00,13.175,246.5,21.23,10.629999999999999,1017.135,21.23,5.825,0.51,729.2700003,4745,2
2012-08-22 15:00:00,12.83,245.0,21.48,10.29,1016.9,21.48,6.04,0.49,729.5159997999999,4707,2
2012-08-22 15:30:00,13.02,244.5,21.42,10.625,1016.815,21.42,6.0600000000000005,0.505,773.0019998,4746,2
2012-08-22 16:00:00,13.21,244.0,21.36,10.96,1016.73,21.36,6.08,0.52,822.2379999,4746,2
2012-08-22 16:30:00,13.115,246.0,21.18,11.05,1016.655,21.18,5.83,0.525,863.2849997000001,4734,2
2012-08-22 17:00:00,13.02,248.0,21.0,11.14,1016.58,21.0,5.58,0.53,922.6270001,4745,2
2012-08-22 17:30:00,13.02,247.5,20.46,11.254999999999999,1016.6500000000001,20.46,5.155,0.5549999999999999,1002.4560002000001,4745,2
2012-08-22 18:00:00,13.02,247.0,19.92,11.37,1016.72,19.92,4.73,0.58,1028.1640008,4746,2
2012-08-22 18:30:00,13.215,245.0,19.520000000000003,11.129999999999999,1016.9000000000001,19.520000000000003,4.37,0.585,1032.1689999,4746,2
