,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy
2011-12-04 10:00:00,13.1,236,8.11,4.21,1002.51,5.44,4.47,0.76,0.526890908181818
2011-12-04 11:00:00,13.33,239,8.56,4.74,1001.95,5.77,5.04,0.77,0.4864272727272727
2011-12-04 12:00:00,13.15,236,9.04,4.99,1001.16,6.34,5.14,0.76,0.6078454536363636
2011-12-04 13:00:00,13.52,243,9.11,5.83,1000.26,6.46,5.04,0.8,0.6279454536363636
2011-12-04 14:00:00,13.47,241,9.08,6.01,999.41,6.66,4.45,0.81,0.5663090881818181
2011-12-04 15:00:00,13.28,243,8.34,6.72,998.53,5.83,4.29,0.9,0.6217272736363637
2011-12-04 16:00:00,12.09,250,8.18,6.27,997.7,5.79,3.94,0.88,0.7037545445454546
2011-12-04 17:00:00,13.0,252,8.08,5.74,997.17,5.52,4.26,0.85,0.7697727272727273
2011-12-04 18:00:00,12.86,266,7.97,5.64,997.2,5.33,4.36,0.85,0.8297181809090908
2011-12-04 19:00:00,13.52,290,7.53,5.11,997.72,4.53,4.94,0.85,0.7591636363636363
2011-12-04 20:00:00,13.94,290,5.49,3.6,998.41,2.13,4.63,0.88,0.7077909118181818
2011-12-04 21:00:00,13.87,287,5.32,3.09,999.34,1.76,4.95,0.86,0.6158545463636365
2011-12-04 22:00:00,13.73,280,5.11,2.46,1000.45,1.29,5.42,0.83,0.5647454563636365
2011-12-04 23:00:00,13.99,268,4.69,2.49,1001.32,1.03,4.85,0.86,0.4664090909090909
2011-12-05 00:00:00,13.97,269,4.21,1.92,1002.31,0.17,5.38,0.85,0.39439090999999993
2011-12-05 01:00:00,13.37,267,4.14,1.71,1002.89,-0.04,5.66,0.84,0.3476272727272728
2011-12-05 02:00:00,13.45,265,4.09,1.31,1003.41,-0.12,5.69,0.82,0.2782636372727273
2011-12-05 03:00:00,13.97,264,3.56,0.79,1004.26,-0.97,6.1,0.82,0.2693363654545454
2011-12-05 04:00:00,13.9,258,3.46,0.37,1004.7,-0.75,5.33,0.8,0.23243636363636366
2011-12-05 05:00:00,13.24,253,3.1,0.26,1005.05,-1.19,5.29,0.82,0.27670000000000006
2011-12-05 06:00:00,13.62,252,3.12,0.21,1005.66,-1.23,5.45,0.81,0.33100909
2011-12-05 07:00:00,12.26,248,3.11,-0.18,1006.02,-1.33,5.64,0.79,0.5002181809090909
2011-12-05 08:00:00,12.26,244,2.81,-0.21,1006.31,-1.69,5.59,0.81,0.5339181818181818
2011-12-05 09:00:00,12.26,243,3.34,0.28,1006.57,-1.18,5.91,0.8,0.4871845247104247
2011-12-05 10:00:00,12.26,248,4.96,0.6,1007.04,0.45,7.04,0.73,0.3775953531934033
2011-12-05 11:00:00,12.76,253,5.85,1.46,1007.15,1.57,7.1,0.73,0.3993474576271186
2011-12-05 12:00:00,13.07,255,6.84,1.49,1006.95,2.64,7.76,0.69,0.40905182060018963
2011-12-05 13:00:00,13.07,262,6.87,1.51,1006.76,2.83,7.26,0.69,0.39676838095238093
2011-12-05 14:00:00,13.47,264,6.85,0.82,1006.54,3.0,6.68,0.65,0.3906349206349206
2011-12-05 15:00:00,13.41,257,6.74,0.02,1006.61,3.13,5.94,0.62,0.37713492142857147
2011-12-05 16:00:00,12.7,247,6.13,0.91,1006.49,2.93,4.62,0.69,0.5232222222222221
2011-12-05 17:00:00,12.26,245,5.27,0.94,1006.74,1.93,4.47,0.74,0.5948174611111111
2011-12-05 18:00:00,12.84,248,4.74,1.23,1006.63,1.09,4.82,0.78,0.6913095238095237
2011-12-05 19:00:00,12.26,254,4.16,1.22,1006.97,0.58,4.44,0.81,0.7541111103174603
2011-12-05 20:00:00,12.26,252,4.08,0.94,1007.28,0.29,4.79,0.8,0.7933333325396825
2011-12-05 21:00:00,12.52,252,3.94,0.89,1007.26,0.29,4.46,0.81,0.684380953174603
2011-12-05 22:00:00,13.05,251,3.48,0.84,1007.31,-0.38,4.64,0.83,0.5975555563492063
2011-12-05 23:00:00,13.86,247,3.08,0.81,1007.29,-0.86,4.61,0.85,0.5002936507936507
2011-12-06 00:00:00,13.86,251,3.04,0.78,1007.29,-0.89,4.6,0.85,0.41888888809523817
2011-12-06 01:00:00,13.37,247,2.68,0.86,1006.98,-1.14,4.23,0.88,0.3908015873015872
2011-12-06 02:00:00,13.45,245,2.73,0.91,1006.8,-1.38,4.76,0.88,0.31536508015873016
2011-12-06 03:00:00,13.97,247,2.69,0.87,1006.76,-1.53,4.98,0.88,0.2728015873015873
2011-12-06 04:00:00,13.9,247,3.13,1.33,1006.52,-1.03,5.06,0.88,0.25976984126984126
2011-12-06 05:00:00,13.9,251,2.78,1.34,1006.51,-1.61,5.34,0.9,0.3044761888888889
2011-12-06 06:00:00,13.62,250,3.11,1.37,1006.69,-1.07,5.06,0.88,0.37829365079365074
2011-12-06 07:00:00,12.36,253,3.22,1.34,1006.89,-1.08,5.37,0.87,0.48537301507936503
2011-12-06 08:00:00,12.33,249,3.59,1.27,1007.28,-0.54,5.23,0.85,0.5529365103174604
2011-12-06 09:00:00,12.33,249,3.83,1.36,1007.62,-0.26,5.28,0.84,0.4808541651041667
2011-12-06 10:00:00,12.91,253,4.83,1.95,1008.16,0.85,5.62,0.82,0.46558139534883725
2011-12-06 11:00:00,12.89,254,5.51,1.98,1008.32,1.61,5.84,0.78,0.4655891465116279
2011-12-06 12:00:00,12.75,258,6.19,2.36,1008.65,2.32,6.26,0.76,0.44480620155038764
2011-12-06 13:00:00,12.96,254,6.87,1.96,1008.85,3.41,5.65,0.71,0.4741297709923664
2011-12-06 14:00:00,12.96,246,6.91,1.98,1008.37,3.74,4.94,0.71,0.5014885519083969
2011-12-06 15:00:00,12.33,238,6.41,2.03,1008.25,3.44,4.26,0.74,0.4955255023594727
2011-12-06 16:00:00,12.63,229,6.38,2.51,1008.28,3.77,3.62,0.76,0.545871212121212
2011-12-06 17:00:00,12.44,224,6.34,3.38,1007.59,3.72,3.62,0.81,0.6547196977272727
2011-12-06 18:00:00,12.52,235,6.44,3.48,1007.27,3.39,4.46,0.81,0.7404848477272727
2011-12-06 19:00:00,13.52,236,6.52,3.59,1007.15,3.29,4.87,0.82,0.7099848499999999
2011-12-06 20:00:00,13.28,236,6.05,3.61,1006.92,3.02,4.25,0.84,0.7113636356060606
2011-12-06 21:00:00,13.5,237,5.93,3.73,1006.83,2.92,4.16,0.86,0.630098484848485
2011-12-06 22:00:00,13.79,227,5.16,3.41,1006.24,1.9,4.28,0.88,0.6244545454545454
2011-12-06 23:00:00,14.05,229,6.01,4.26,1005.55,2.74,4.68,0.89,0.5621363636363635
2011-12-07 00:00:00,14.13,236,6.63,4.53,1005.27,3.17,5.49,0.86,0.43634090984848484
2011-12-07 01:00:00,13.49,236,7.67,5.41,1004.2,4.33,5.84,0.86,0.36995454545454554
2011-12-07 02:00:00,13.5,239,7.76,5.46,1003.06,4.21,6.53,0.85,0.2975454545454545
2011-12-07 03:00:00,13.16,244,8.26,5.88,1002.31,4.66,7.16,0.85,0.2641515159090909
2011-12-07 04:00:00,13.05,250,8.61,5.71,1001.93,5.14,7.06,0.82,0.25081060606060607
2011-12-07 05:00:00,13.23,259,8.66,5.84,1001.98,5.03,7.62,0.82,0.2645984840909091
2011-12-07 06:00:00,13.99,266,8.57,4.72,1002.43,5.05,7.16,0.77,0.32331818106060606
2011-12-07 07:00:00,12.89,266,8.05,3.64,1003.09,4.43,7.0,0.74,0.485219696969697
2011-12-07 08:00:00,13.45,269,7.57,2.54,1004.29,3.74,7.21,0.7,0.5868636363636364
2011-12-07 09:00:00,12.52,267,7.46,1.61,1005.31,3.41,7.87,0.66,0.4998851206015378
2011-12-07 10:00:00,12.83,267,7.73,2.09,1006.3,3.72,8.02,0.67,0.4038308823529412
2011-12-07 11:00:00,13.07,269,8.57,1.83,1007.14,4.55,9.03,0.63,0.4109668964129396
2011-12-07 12:00:00,12.83,275,9.02,0.45,1007.55,4.94,9.88,0.55,0.43085962574233716
2011-12-07 13:00:00,13.07,279,8.99,-0.55,1008.36,4.98,9.55,0.51,0.44416216216216214
2011-12-07 14:00:00,13.28,280,8.93,-1.56,1009.3,4.83,9.88,0.48,0.4257635135135135
2011-12-07 15:00:00,12.76,279,8.48,-1.76,1010.48,4.52,8.69,0.48,0.425686666
2011-12-07 16:00:00,12.46,274,7.49,-1.61,1011.63,3.57,7.47,0.52,0.500066225165563
2011-12-07 17:00:00,12.39,273,7.33,-0.79,1012.93,3.52,6.98,0.56,0.6345894046357615
2011-12-07 18:00:00,12.84,269,6.83,-0.69,1014.51,2.97,6.67,0.59,0.7051390741721855
2011-12-07 19:00:00,12.84,263,6.32,-0.7,1015.83,2.53,6.1,0.61,0.6910331125827816
2011-12-07 20:00:00,12.84,259,5.84,-0.26,1016.6,1.97,5.97,0.65,0.6993377476821192
2011-12-07 21:00:00,13.36,253,5.76,0.34,1017.79,1.96,5.74,0.68,0.6990596052980131
2011-12-07 22:00:00,13.63,252,4.97,0.36,1018.56,0.94,5.8,0.72,0.6511788086092715
2011-12-07 23:00:00,13.15,249,4.91,0.4,1019.48,1.04,5.41,0.73,0.5621125821192053
2011-12-08 00:00:00,13.08,246,4.39,0.61,1019.97,0.63,4.9,0.76,0.4287284774834437
2011-12-08 01:00:00,13.28,246,4.39,1.07,1019.64,0.97,4.25,0.79,0.4018013258278145
2011-12-08 02:00:00,13.42,245,4.27,1.58,1019.89,1.12,3.73,0.83,0.3450397370860927
2011-12-08 03:00:00,13.95,239,4.31,1.96,1020.13,1.32,3.51,0.85,0.27623840993377485
2011-12-08 04:00:00,13.9,224,4.88,2.57,1019.12,2.23,3.2,0.85,0.2797417205298013
2011-12-08 05:00:00,13.9,213,5.92,3.04,1018.19,3.33,3.42,0.82,0.2848874165562914
2011-12-08 06:00:00,13.33,204,6.54,4.14,1017.15,3.78,3.94,0.85,0.3101390728476821
2011-12-08 07:00:00,12.62,199,7.99,4.97,1015.94,5.16,4.82,0.81,0.44866225298013246
2011-12-08 08:00:00,11.43,204,8.7,6.19,1014.75,5.59,6.02,0.84,0.5328079483443708
2011-12-08 09:00:00,12.54,211,9.36,7.63,1013.78,6.22,6.64,0.89,0.4983421046052631
2011-12-08 10:00:00,13.07,221,10.85,8.13,1012.53,10.85,8.32,0.83,0.4735616270082227
2011-12-08 11:00:00,12.84,224,11.3,8.07,1011.24,11.3,9.5,0.81,0.4883371429816879
2011-12-08 12:00:00,11.78,220,11.47,8.13,1009.43,11.47,10.03,0.8,0.535947299984568
2011-12-08 13:00:00,10.09,221,11.82,8.8,1007.93,11.82,9.69,0.82,0.5244876530864198
2011-12-08 14:00:00,10.73,223,11.52,9.3,1006.45,11.52,9.48,0.86,0.5094521439911309
2011-12-08 15:00:00,11.04,227,12.36,9.35,1005.05,12.36,9.97,0.82,0.46925301084337345
2011-12-08 16:00:00,12.6,228,12.5,9.33,1004.05,12.5,10.73,0.81,0.5910301174698795
2011-12-08 17:00:00,12.6,230,12.85,9.3,1003.33,12.85,10.9,0.79,0.671132530120482
2011-12-08 18:00:00,12.33,229,12.89,9.3,1002.28,12.89,11.16,0.79,0.7010240963855421
2011-12-08 19:00:00,12.02,244,12.57,9.67,1002.03,12.57,9.75,0.82,0.7287951801204818
2011-12-08 20:00:00,11.17,267,10.27,7.91,1003.02,10.27,9.66,0.85,0.6764759030120482
2011-12-08 21:00:00,13.86,271,9.59,5.5,1003.82,5.78,9.49,0.76,0.6483674722891566
2011-12-08 22:00:00,13.28,271,8.54,3.79,1004.64,4.58,8.74,0.72,0.5880903608433734
2011-12-08 23:00:00,13.08,274,8.23,2.62,1005.77,4.32,8.19,0.68,0.48292771024096387
2011-12-09 00:00:00,13.15,267,7.27,1.55,1006.59,3.31,7.39,0.67,0.4578253024096386
2011-12-09 01:00:00,13.33,261,6.43,1.67,1007.12,2.46,6.69,0.72,0.38727710662650605
2011-12-09 02:00:00,13.86,257,6.29,0.45,1007.85,2.18,6.96,0.66,0.33216867530120486
2011-12-09 03:00:00,13.26,258,5.76,-0.16,1008.14,1.31,7.56,0.66,0.3013614457831325
2011-12-09 04:00:00,13.81,255,5.24,-0.66,1008.61,1.01,6.5,0.66,0.27195180783132533
2011-12-09 05:00:00,11.73,259,4.19,-1.6,1009.0,-0.37,6.56,0.66,0.2860361451807229
2011-12-09 06:00:00,13.52,249,4.64,-0.72,1009.67,0.57,5.7,0.68,0.33839759096385547
2011-12-09 07:00:00,12.84,248,4.49,-0.82,1010.13,0.32,5.82,0.68,0.5153493969879519
2011-12-09 08:00:00,12.26,244,3.76,-0.68,1010.49,-0.14,4.86,0.73,0.5671445783132529
2011-12-09 09:00:00,12.33,240,4.28,-0.15,1010.97,0.54,4.81,0.73,0.489878081232493
2011-12-09 10:00:00,12.26,247,5.48,0.35,1011.37,1.56,5.85,0.7,0.4918936947711115
2011-12-09 11:00:00,12.33,254,6.93,0.76,1011.64,3.2,6.38,0.65,0.4959095120244821
2011-12-09 12:00:00,12.39,255,7.56,0.43,1011.21,3.86,6.83,0.61,0.49352486132596685
2011-12-09 13:00:00,12.52,257,7.68,0.77,1010.83,3.99,6.88,0.62,0.45647884160038854
2011-12-09 14:00:00,12.83,250,7.63,0.57,1010.52,3.9,6.99,0.61,0.5029648417162074
2011-12-09 15:00:00,13.07,249,7.04,1.51,1010.47,3.33,6.45,0.68,0.48315846939890716
2011-12-09 16:00:00,12.46,256,6.33,1.47,1010.8,2.64,5.86,0.71,0.5543005459016394
2011-12-09 17:00:00,12.94,261,5.59,1.76,1011.14,1.93,5.32,0.76,0.6671038240437158
2011-12-09 18:00:00,12.83,266,5.08,1.82,1011.67,1.74,4.39,0.79,0.7251092874316939
2011-12-09 19:00:00,12.39,267,4.14,1.27,1012.2,0.62,4.32,0.82,0.759295080874317
2011-12-09 20:00:00,12.65,258,3.99,0.72,1012.77,0.73,3.81,0.79,0.7286065584699453
2011-12-09 21:00:00,12.65,249,3.37,0.21,1013.3,0.21,3.46,0.8,0.6775245901639344
2011-12-09 22:00:00,13.15,251,2.17,-0.34,1013.77,-1.33,3.58,0.83,0.6175027316939891
2011-12-09 23:00:00,13.15,256,2.03,-0.37,1014.03,-1.42,3.47,0.84,0.5506065579234973
2011-12-10 00:00:00,13.15,252,1.51,-0.86,1014.31,-1.99,3.39,0.84,0.48668306010928963
2011-12-10 01:00:00,13.28,248,1.47,-0.86,1014.24,-1.82,3.09,0.84,0.4071912557377049
2011-12-10 02:00:00,13.36,253,1.38,-0.93,1014.67,-2.06,3.28,0.85,0.3299562836065573
2011-12-10 03:00:00,13.21,252,0.99,-1.29,1014.71,-2.43,3.15,0.85,0.30362841475409835
2011-12-10 04:00:00,13.15,250,0.89,-0.93,1014.5,-2.38,2.94,0.88,0.25538251420765024
2011-12-10 05:00:00,13.15,253,0.44,-1.36,1014.88,-2.82,2.84,0.88,0.26626776065573776
2011-12-10 06:00:00,12.84,251,0.1,-1.71,1014.95,-3.23,2.83,0.88,0.28833879836065573
2011-12-10 07:00:00,12.84,252,-0.13,-1.48,1015.04,-3.42,2.74,0.91,0.4146939885245903
2011-12-10 08:00:00,12.26,248,0.41,-1.27,1015.38,-2.93,2.91,0.88,0.4744754103825137
2011-12-10 09:00:00,12.26,254,0.84,-1.09,1015.83,-2.78,3.35,0.87,0.5006524902231424
2011-12-10 10:00:00,12.26,258,2.43,-0.19,1016.09,-1.07,3.67,0.83,0.5157424688610415
2011-12-10 11:00:00,12.26,258,4.67,0.33,1016.36,1.45,4.01,0.73,0.5591241653757812
2011-12-10 12:00:00,12.26,256,6.08,0.34,1016.08,3.14,4.09,0.67,0.5702135608772615
2011-12-10 13:00:00,13.23,260,5.59,-0.38,1015.85,2.53,4.1,0.65,0.5476158283341024
2011-12-10 14:00:00,12.59,254,5.9,-0.53,1015.65,2.82,4.27,0.63,0.5839605060505051
2011-12-10 15:00:00,12.52,249,5.36,-0.16,1015.68,2.49,3.68,0.68,0.5937350004999999
2011-12-10 16:00:00,12.79,242,4.83,-0.34,1015.92,2.29,3.01,0.69,0.6958399989999999
2011-12-10 17:00:00,12.52,228,3.99,0.25,1016.24,1.43,2.83,0.77,0.809094999
2011-12-10 18:00:00,13.1,234,3.18,0.24,1016.42,0.21,3.13,0.81,0.88208
2011-12-10 19:00:00,12.57,232,3.0,0.29,1016.33,0.15,2.95,0.82,0.845329999
2011-12-10 20:00:00,13.13,229,3.31,0.71,1016.38,0.86,2.53,0.83,0.7648549985
2011-12-10 21:00:00,13.05,224,2.58,0.81,1016.22,0.13,2.41,0.88,0.6854100004999999
2011-12-10 22:00:00,12.94,224,2.84,1.09,1016.24,0.63,2.2,0.88,0.658764999
2011-12-10 23:00:00,13.13,214,2.87,1.21,1015.87,0.73,2.14,0.89,0.576885001
2011-12-11 00:00:00,12.5,210,2.83,1.17,1015.67,1.11,1.78,0.89,0.49839500150000005
2011-12-11 01:00:00,12.65,204,2.48,0.81,1014.96,0.31,2.11,0.89,0.445535
2011-12-11 02:00:00,13.02,214,2.7,1.29,1014.42,0.11,2.57,0.9,0.34909
2011-12-11 03:00:00,13.05,211,3.47,1.41,1013.78,0.66,3.0,0.86,0.31778598039949746
2011-12-11 04:00:00,12.97,204,3.74,1.53,1012.94,1.29,2.64,0.85,0.2813819095477387
2011-12-11 05:00:00,12.68,201,4.23,2.48,1012.42,1.82,2.7,0.88,0.2991749995
2011-12-11 06:00:00,12.54,199,5.16,3.01,1011.74,3.03,2.57,0.86,0.3361000005
2011-12-11 07:00:00,12.5,198,4.98,3.13,1011.26,2.39,3.12,0.88,0.336755001
2011-12-11 08:00:00,12.01,190,5.79,3.73,1010.85,3.13,3.48,0.87,0.4209499995
2011-12-11 09:00:00,12.57,194,6.43,4.85,1010.44,3.72,3.79,0.9,0.5539950005000001
2011-12-11 10:00:00,12.54,195,7.05,5.44,1009.82,4.1,4.55,0.9,0.5798199989999999
2011-12-11 11:00:00,12.73,197,7.97,6.02,1009.13,4.95,5.23,0.88,0.5991650015000001
2011-12-11 12:00:00,11.7,197,8.06,6.04,1007.99,4.78,6.02,0.87,0.736845
2011-12-11 13:00:00,13.16,194,8.56,5.92,1006.74,5.44,5.9,0.83,0.7383150030000001
2011-12-11 14:00:00,12.17,196,8.59,5.02,1005.74,5.36,6.27,0.78,0.7055550030000001
2011-12-11 15:00:00,12.04,189,8.49,4.76,1004.93,5.28,6.12,0.77,0.7347750024999999
2011-12-11 16:00:00,11.27,190,8.04,5.53,1004.05,4.82,5.82,0.84,0.7023349975
2011-12-11 17:00:00,10.99,186,7.92,6.07,1003.19,4.6,6.02,0.88,0.777734997
2011-12-11 18:00:00,9.95,183,8.11,6.13,1002.05,4.93,5.74,0.87,0.8303300005
2011-12-11 19:00:00,8.96,185,8.46,6.68,1001.3,5.62,5.11,0.89,0.8249000004999999
2011-12-11 20:00:00,9.56,190,8.09,7.38,1000.71,5.72,3.88,0.95,0.76447
2011-12-11 21:00:00,12.04,214,7.23,6.56,1000.3,5.32,2.8,0.95,0.7158149999999999
2011-12-11 22:00:00,13.24,234,7.1,6.42,1000.21,4.91,3.19,0.95,0.6658
2011-12-11 23:00:00,13.18,257,7.09,6.31,1000.37,4.61,3.67,0.95,0.5111600000000001
2011-12-12 00:00:00,12.89,262,6.56,5.84,1000.52,3.79,3.98,0.95,0.405905001
2011-12-12 01:00:00,13.1,265,6.52,5.34,1001.16,3.22,5.04,0.92,0.353630001
2011-12-12 02:00:00,13.36,275,6.26,4.7,1001.6,2.97,4.87,0.9,0.28750500049999994
2011-12-12 03:00:00,12.87,269,4.91,3.94,1002.33,1.22,5.01,0.93,0.281990879396985
2011-12-12 04:00:00,13.15,262,4.27,2.99,1002.66,0.94,4.04,0.91,0.242865
2011-12-12 05:00:00,13.2,248,3.7,2.49,1003.25,0.43,3.73,0.92,0.262945
2011-12-12 06:00:00,12.94,238,3.18,1.92,1003.96,-0.07,3.52,0.91,0.331805
2011-12-12 07:00:00,12.39,229,3.09,1.56,1004.5,-0.42,3.89,0.9,0.4767349985
2011-12-12 08:00:00,12.33,239,3.18,1.92,1005.15,-0.64,4.43,0.91,0.579494999
2011-12-12 09:00:00,12.59,243,3.83,2.08,1006.03,-0.11,4.98,0.88,0.502304328358209
2011-12-12 10:00:00,12.26,247,5.12,3.06,1006.87,1.42,5.14,0.87,0.4799100205906265
2011-12-12 11:00:00,12.33,241,6.91,3.13,1007.27,3.52,5.48,0.77,0.46804430891176674
2011-12-12 12:00:00,12.52,239,7.93,3.64,1006.98,4.68,5.85,0.74,0.43996698066037737
2011-12-12 13:00:00,12.55,230,8.19,3.64,1006.74,5.03,5.8,0.73,0.4627203949541485
2011-12-12 14:00:00,13.39,222,8.23,3.21,1006.01,5.16,5.55,0.71,0.4546096700188671
2011-12-12 15:00:00,12.59,220,8.03,2.74,1006.01,5.12,5.02,0.69,0.5165327088785046
2011-12-12 16:00:00,12.71,205,7.83,3.26,1005.4,5.18,4.3,0.73,0.6312429906542056
2011-12-12 17:00:00,12.57,191,7.47,3.76,1004.06,4.69,4.42,0.77,0.7189439257009347
2011-12-12 18:00:00,12.57,191,8.06,4.59,1002.19,4.81,5.92,0.79,0.8117616827102805
2011-12-12 19:00:00,12.28,189,8.53,6.34,1000.24,4.94,7.37,0.86,0.8224883725581396
2011-12-12 20:00:00,10.17,193,8.96,6.16,998.28,5.01,9.24,0.83,0.8133255799999999
2011-12-12 21:00:00,9.04,187,8.62,6.62,995.53,4.44,9.76,0.87,0.7309069776744186
2011-12-12 22:00:00,7.53,192,9.07,7.17,992.67,4.91,10.33,0.88,0.654372091627907
2011-12-12 23:00:00,7.79,196,9.82,8.19,989.92,5.94,10.15,0.9,0.5084906542056076
2011-12-13 00:00:00,7.02,198,10.44,9.29,987.75,10.44,10.72,0.93,0.434552707804825
2011-12-13 01:00:00,9.08,212,11.17,9.99,985.81,11.17,9.37,0.92,0.3809532710280374
2011-12-13 02:00:00,12.97,228,12.08,10.76,985.17,12.08,8.23,0.92,0.3058224294392523
2011-12-13 03:00:00,13.41,229,12.06,9.62,984.9,12.06,8.77,0.85,0.2580233640186916
2011-12-13 04:00:00,10.9,221,11.57,9.29,984.09,11.57,8.37,0.86,0.23473831775700932
2011-12-13 05:00:00,13.18,239,10.43,8.11,984.35,10.43,8.46,0.86,0.2628094551628709
2011-12-13 06:00:00,13.47,249,10.1,6.91,985.34,10.1,8.73,0.81,0.3157336443925234
2011-12-13 07:00:00,13.15,252,8.48,4.53,986.8,4.51,8.71,0.76,0.4542943934579439
2011-12-13 08:00:00,12.25,252,6.88,2.69,988.31,2.71,7.72,0.75,0.5178399806963274
2011-12-13 09:00:00,12.7,242,6.53,2.55,989.72,2.32,7.5,0.76,0.46423387119939713
2011-12-13 10:00:00,12.52,239,7.01,2.11,990.82,2.84,7.83,0.71,0.4744768633819414
2011-12-13 11:00:00,13.07,243,7.82,2.38,991.73,3.65,8.69,0.68,0.4518675799086758
2011-12-13 12:00:00,13.07,239,8.02,1.42,991.64,4.08,8.08,0.63,0.46243835570776254
2011-12-13 13:00:00,13.07,242,7.97,0.15,991.83,3.94,8.32,0.58,0.48454926709022916
2011-12-13 14:00:00,12.76,246,7.58,0.39,992.56,3.81,7.05,0.6,0.46175685821613466
2011-12-13 15:00:00,13.47,229,6.06,1.43,992.61,2.26,5.94,0.72,0.44848648738738733
2011-12-13 16:00:00,13.05,236,6.8,0.73,992.97,2.68,7.45,0.65,0.5707567572072072
2011-12-13 17:00:00,13.1,241,6.28,0.64,993.65,2.03,7.39,0.67,0.7046666671171171
2011-12-13 18:00:00,13.45,237,6.57,1.14,993.85,2.67,6.6,0.68,0.8390585585585586
2011-12-13 19:00:00,13.28,233,6.19,1.16,994.39,2.26,6.39,0.7,0.8278243252252251
2011-12-13 20:00:00,12.49,228,5.51,-0.32,994.19,1.28,6.67,0.66,0.7838018009009009
2011-12-13 21:00:00,12.63,222,4.54,0.43,994.77,0.22,6.24,0.75,0.7692432436936937
2011-12-13 22:00:00,13.31,221,4.68,0.59,994.84,0.5,5.98,0.75,0.7088468468468467
2011-12-13 23:00:00,14.02,214,5.13,1.0,994.49,1.62,4.77,0.75,0.5472252243243243
2011-12-14 00:00:00,13.94,217,5.69,1.96,993.9,2.02,5.38,0.77,0.46587837837837837
2011-12-14 01:00:00,13.24,215,5.86,2.09,993.15,2.8,4.2,0.77,0.3806936936936937
2011-12-14 02:00:00,13.9,211,5.92,2.34,992.47,2.84,4.27,0.78,0.3154819833333333
2011-12-14 03:00:00,13.53,216,5.9,2.97,991.95,2.88,4.15,0.81,0.29107207252252254
2011-12-14 04:00:00,13.99,218,5.75,2.82,991.36,2.62,4.31,0.81,0.268990990990991
2011-12-14 05:00:00,13.31,220,5.04,1.58,990.83,2.3,3.38,0.78,0.26871621576576576
2011-12-14 06:00:00,13.62,211,4.16,1.63,991.17,1.17,3.46,0.84,0.33986936981981974
2011-12-14 07:00:00,12.96,213,4.29,1.86,991.69,1.14,3.75,0.84,0.464175677027027
2011-12-14 08:00:00,13.28,219,4.29,2.07,992.46,1.32,3.48,0.85,0.5578603585585584
2011-12-14 09:00:00,13.45,224,4.66,2.52,992.82,1.77,3.46,0.86,0.5192477490990992
2011-12-14 10:00:00,12.7,230,4.91,2.07,993.75,1.41,4.62,0.82,0.4753111106666667
2011-12-14 11:00:00,12.96,248,5.79,1.03,994.27,1.76,6.37,0.71,0.49900249591244006
2011-12-14 12:00:00,13.02,252,5.81,0.64,994.67,1.4,7.47,0.69,0.4757807021929824
2011-12-14 13:00:00,12.76,248,5.51,0.83,995.23,1.08,7.26,0.72,0.4794890820960699
2011-12-14 14:00:00,13.02,251,5.75,0.62,995.73,1.53,6.85,0.7,0.502285712987013
2011-12-14 15:00:00,12.67,240,5.32,0.82,996.48,1.31,6.01,0.73,0.5311948047619047
2011-12-14 16:00:00,12.54,243,5.57,0.74,997.05,1.62,5.99,0.71,0.6034329017316017
2011-12-14 17:00:00,13.37,241,4.6,1.72,997.3,0.78,5.13,0.82,0.6955584415584417
2011-12-14 18:00:00,12.57,212,4.14,1.42,997.34,1.36,3.16,0.82,0.7939996612140034
2011-12-14 19:00:00,12.87,213,4.72,1.5,997.24,1.46,4.09,0.8,0.8373073593073593
2011-12-14 20:00:00,12.31,214,4.71,1.54,996.76,1.74,3.61,0.8,0.8120129852813853
2011-12-14 21:00:00,13.5,212,4.39,1.64,996.79,1.11,4.0,0.82,0.7977619043290044
2011-12-14 22:00:00,13.79,211,4.64,1.94,996.73,1.64,3.63,0.83,0.6363593069264069
2011-12-14 23:00:00,13.33,211,4.53,1.86,996.49,1.45,3.72,0.83,0.5423463212121213
2011-12-15 00:00:00,13.2,206,4.08,1.44,996.19,1.07,3.46,0.83,0.4932813675603367
2011-12-15 01:00:00,13.23,192,4.11,1.51,995.75,1.16,3.38,0.83,0.40737339055793986
2011-12-15 02:00:00,13.34,199,4.52,2.46,994.86,1.23,4.06,0.86,0.3316051506437768
2011-12-15 03:00:00,13.29,191,4.82,2.56,994.05,1.51,4.22,0.85,0.29257081673819746
2011-12-15 04:00:00,13.34,195,5.77,2.98,993.21,2.2,5.22,0.82,0.2566351931330472
2011-12-15 05:00:00,12.94,221,6.79,3.07,992.55,2.86,6.88,0.77,0.26536909957081545
2011-12-15 06:00:00,13.6,241,6.52,2.74,992.53,2.05,8.34,0.77,0.3437854068669528
2011-12-15 07:00:00,12.76,253,6.43,2.94,993.64,1.63,9.43,0.78,0.45682832660944206
2011-12-15 08:00:00,12.87,257,6.25,1.96,995.07,1.52,8.94,0.74,0.5838068678111588
2011-12-15 09:00:00,13.07,254,5.96,1.51,996.76,1.36,8.23,0.73,0.5327747160797476
2011-12-15 10:00:00,12.83,255,6.49,1.51,998.16,2.04,8.21,0.7,0.4981508881998369
