,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,summary,av_kWh/hh
2012-10-08 21:00:00,5.23,13,12.02,11.37,1012.68,12.02,2.2,0.96,6,0.5585027151474019
2012-10-08 22:00:00,5.26,5,11.99,11.36,1013.09,11.99,1.97,0.96,6,0.4444786656128783
2012-01-07 00:00:00,14.0,244,9.33,7.6,1020.09,6.46,5.83,0.89,6,0.5173419792452828
2012-01-07 01:00:00,13.5,250,9.44,7.73,1019.43,6.29,6.77,0.89,6,0.45255188844339633
2012-01-07 02:00:00,13.5,256,10.25,8.12,1019.26,10.25,7.05,0.87,6,0.3733891511792455
2012-01-07 03:00:00,13.5,260,10.34,8.14,1018.6,10.34,6.98,0.86,6,0.3273136806603773
2012-01-07 04:00:00,13.5,262,10.27,8.16,1018.29,10.27,7.05,0.87,6,0.2845259433962265
2012-01-07 05:00:00,12.83,266,10.33,8.16,1018.43,10.33,6.46,0.86,8,0.29245047169811333
2012-01-07 06:00:00,13.37,271,9.46,7.67,1018.39,6.57,5.92,0.89,8,0.3039316030660376
2012-01-07 07:00:00,13.5,287,10.16,7.28,1019.29,10.16,6.13,0.82,8,0.3308443396226415
2012-01-07 08:00:00,13.28,290,10.01,4.84,1020.32,10.01,6.29,0.7,8,0.39108254740566073
2012-01-07 09:00:00,13.07,283,9.13,3.4,1021.32,6.04,6.31,0.67,8,0.4792735856132075
2012-01-07 10:00:00,13.07,288,9.52,3.07,1022.19,6.46,6.53,0.64,6,0.4989811323113207
2012-01-07 11:00:00,13.07,284,9.72,2.78,1022.6,6.73,6.48,0.62,8,0.5223514153301893
2012-01-07 12:00:00,13.52,286,9.8,2.2,1022.67,6.74,6.8,0.59,8,0.5612004709905662
2012-01-07 13:00:00,13.07,294,10.17,2.21,1022.56,10.17,6.52,0.58,8,0.5800754714622642
2012-01-07 14:00:00,13.52,291,10.2,2.19,1022.82,10.2,6.58,0.58,6,0.5859834917452831
2012-01-07 15:00:00,13.52,289,10.07,2.12,1022.98,10.07,5.57,0.58,6,0.6049339627358488
2012-01-07 16:00:00,13.45,285,9.41,2.08,1023.47,6.92,4.85,0.6,8,0.6101556613207549
2012-01-07 17:00:00,13.34,274,8.52,2.23,1023.71,5.78,4.89,0.65,8,0.7649339622641507
2012-01-07 18:00:00,13.21,264,8.07,2.69,1023.52,5.36,4.59,0.69,8,0.7999410382075468
2012-01-07 19:00:00,13.39,266,8.06,2.71,1023.74,5.38,4.49,0.69,8,0.7890943410377358
2012-01-07 20:00:00,14.0,273,7.6,3.11,1024.21,4.72,4.71,0.73,6,0.7716155667452824
2012-01-07 21:00:00,14.0,278,8.11,3.11,1024.28,5.37,4.64,0.71,6,0.6930919801886793
2012-01-07 22:00:00,14.0,271,8.12,2.68,1024.53,5.44,4.56,0.68,6,0.6250212273584909
2012-01-07 23:00:00,13.5,264,8.02,3.11,1024.63,5.69,3.76,0.71,6,0.524742924764151
2012-04-14 23:00:00,13.94,18,6.03,2.04,1013.59,3.19,3.88,0.76,4,0.3611702274365824
2012-04-15 00:00:00,13.26,11,5.38,1.58,1014.11,2.62,3.51,0.77,4,0.3831802405874499
2012-04-15 01:00:00,13.36,6,4.89,1.89,1014.45,2.01,3.53,0.81,4,0.3924232311081443
2012-04-15 02:00:00,13.95,3,4.0,1.45,1014.96,0.94,3.5,0.83,4,0.31699799746328444
2012-04-15 03:00:00,13.18,357,3.89,1.29,1015.49,0.77,3.57,0.83,4,0.27690988004005335
2012-04-15 04:00:00,13.84,356,3.82,0.92,1016.03,0.45,3.93,0.81,4,0.25998197556742336
2012-04-15 05:00:00,13.2,356,3.3,0.82,1016.66,-0.3,4.12,0.84,4,0.27690921255006634
2012-04-15 06:00:00,13.63,355,3.47,0.48,1017.56,-0.02,3.99,0.81,4,0.332542723898531
2012-04-15 07:00:00,12.87,358,4.38,0.57,1018.42,0.71,4.71,0.76,4,0.3872249666221629
2012-04-15 08:00:00,13.07,9,5.61,0.49,1018.96,1.79,5.68,0.7,8,0.45253137510013286
2012-04-15 09:00:00,13.07,11,7.44,0.26,1019.41,3.94,6.14,0.6,8,0.4769893186915887
2012-04-15 10:00:00,13.52,12,8.07,-0.69,1019.68,4.68,6.32,0.54,8,0.4912616826435248
2012-04-15 11:00:00,13.07,4,8.21,-3.21,1019.91,4.79,6.5,0.44,8,0.5355754339786383
2012-04-15 12:00:00,13.45,1,8.25,-2.99,1020.2,4.99,6.09,0.45,8,0.5599546066088115
2012-04-15 13:00:00,13.41,358,9.08,-2.99,1020.41,6.16,5.78,0.42,8,0.49910947917222986
2012-04-15 14:00:00,13.45,358,9.12,-2.05,1020.76,6.07,6.18,0.45,8,0.47824766348464565
2012-04-15 15:00:00,13.07,353,8.32,0.69,1021.25,5.0,6.32,0.59,8,0.49938384512683553
2012-04-15 16:00:00,13.07,4,8.01,2.8,1021.87,4.92,5.46,0.7,8,0.5502823767690255
2012-04-15 17:00:00,12.71,5,8.59,0.68,1022.29,5.67,5.41,0.58,8,0.5691675568758345
2012-04-15 18:00:00,13.42,16,7.76,0.78,1022.72,4.87,4.83,0.61,8,0.6181815752336447
2012-04-15 19:00:00,13.15,12,7.21,-0.64,1023.65,4.56,4.04,0.57,8,0.6487837119492655
2012-04-15 20:00:00,13.04,17,6.48,-0.11,1024.55,4.1,3.27,0.63,8,0.6634726301735644
2012-04-15 21:00:00,13.23,8,5.51,0.51,1025.24,3.02,3.13,0.7,4,0.6052142856475295
2012-04-15 22:00:00,13.73,7,4.83,0.38,1025.8,2.59,2.62,0.73,4,0.4797102801735649
2012-02-16 00:00:00,13.23,311,7.84,4.59,1028.29,5.58,3.55,0.8,8,0.5880900402455664
2012-02-16 01:00:00,12.91,305,7.26,3.97,1028.48,5.17,3.07,0.8,8,0.5921296047748977
2012-02-16 02:00:00,13.5,297,6.73,3.55,1028.43,4.36,3.36,0.8,8,0.4702660291950888
2012-02-16 03:00:00,13.29,295,5.78,3.01,1028.21,3.53,2.87,0.82,8,0.40762755907230624
2012-02-16 04:00:00,13.78,288,5.87,3.47,1028.09,3.87,2.58,0.85,6,0.34952387435197824
2012-02-16 05:00:00,13.36,275,5.47,3.51,1028.06,3.44,2.53,0.87,6,0.3478308316507504
2012-02-16 06:00:00,13.89,274,5.77,3.16,1027.92,3.91,2.39,0.83,6,0.3996562068212826
2012-02-16 07:00:00,12.96,281,5.72,3.32,1028.07,3.77,2.47,0.85,6,0.4611350616643929
2012-02-16 08:00:00,13.37,280,6.19,3.7,1028.46,4.37,2.44,0.84,6,0.5131268755798087
2012-02-16 09:00:00,13.41,284,7.08,4.04,1028.63,5.03,2.96,0.81,6,0.4921282405184175
2012-02-16 10:00:00,13.07,293,8.52,2.97,1028.67,6.24,3.87,0.68,8,0.47742564802182885
2012-02-16 11:00:00,13.07,293,8.74,3.08,1028.48,6.36,4.21,0.68,6,0.46310641173260597
2012-02-16 12:00:00,13.28,289,9.29,3.27,1028.25,6.97,4.37,0.66,6,0.462701227694407
2012-02-16 13:00:00,13.39,287,10.25,3.43,1027.43,10.25,4.31,0.63,6,0.46859208717598905
2012-02-16 14:00:00,13.07,296,10.61,3.95,1027.01,10.61,4.79,0.63,6,0.4655770807639834
2012-02-16 15:00:00,12.97,299,10.55,3.18,1026.5,10.55,4.34,0.6,8,0.47162210027285134
2012-02-16 16:00:00,13.52,294,10.18,3.38,1026.29,10.18,3.83,0.63,8,0.4781869025920871
2012-02-16 17:00:00,13.02,282,9.11,3.07,1026.16,7.18,3.46,0.66,8,0.5718553890859485
2012-02-16 18:00:00,13.02,270,8.99,2.99,1026.22,6.91,3.72,0.66,8,0.7109099583901772
2012-02-16 19:00:00,12.94,270,8.91,2.74,1026.11,6.56,4.22,0.65,8,0.7479358795361523
2012-02-16 20:00:00,12.71,267,8.44,3.04,1025.89,6.28,3.62,0.69,8,0.7492687598908598
2012-02-16 21:00:00,12.79,262,7.96,3.58,1026.03,5.56,3.86,0.74,8,0.7060190994542975
2012-02-16 22:00:00,13.94,257,7.82,3.62,1026.0,5.35,3.96,0.75,8,0.6295347885402457
2012-02-16 23:00:00,13.94,261,7.46,4.05,1025.99,4.9,3.96,0.79,8,0.5264884040927695
2012-08-05 23:00:00,12.59,208,15.66,13.0,1006.32,15.66,1.52,0.84,8,0.30714138651260536
2012-08-06 00:00:00,12.79,210,15.58,12.98,1006.39,15.58,1.15,0.84,8,0.25840537700062965
2012-08-06 01:00:00,13.21,206,15.17,12.98,1006.3,15.17,1.06,0.87,8,0.23006700266750657
2012-08-06 02:00:00,12.78,219,15.11,13.33,1006.32,15.11,1.33,0.89,8,0.20947910100819095
2012-08-06 03:00:00,12.21,232,15.09,13.33,1006.3,15.09,0.93,0.89,6,0.19522306233984432
2012-08-06 04:00:00,12.31,224,15.06,13.33,1006.16,15.06,1.36,0.89,8,0.19606721270741448
2012-08-06 05:00:00,11.44,233,14.77,13.75,1006.35,14.77,1.76,0.94,8,0.22261121623608468
2012-08-06 06:00:00,12.04,245,15.3,13.93,1006.59,15.3,2.3,0.92,8,0.2787933206679262
2012-08-06 07:00:00,12.79,252,15.93,13.95,1007.18,15.93,3.32,0.88,8,0.32885864312119273
2012-08-06 08:00:00,12.75,262,17.09,13.52,1007.69,17.09,3.76,0.79,8,0.34473093892039464
2012-08-06 09:00:00,12.83,255,18.34,13.24,1008.2,18.34,4.18,0.72,8,0.34848876242386034
2012-08-06 10:00:00,12.92,261,19.44,12.87,1008.69,19.44,4.26,0.66,8,0.3492423862213814
2012-08-06 11:00:00,13.62,258,19.04,12.51,1008.99,19.04,4.13,0.66,8,0.35664125198487684
2012-08-06 12:00:00,12.96,253,20.29,11.59,1009.16,20.29,4.62,0.57,8,0.35485654247006976
2012-08-06 13:00:00,12.92,255,20.03,12.06,1009.41,20.03,4.39,0.6,8,0.3352568788909891
2012-08-06 14:00:00,12.76,237,20.95,11.79,1009.57,20.95,4.91,0.56,8,0.33591388367989866
2012-08-06 15:00:00,11.96,231,20.46,12.04,1010.29,20.46,5.75,0.59,8,0.35195862201218214
2012-08-06 16:00:00,12.76,233,18.49,12.55,1010.92,18.49,5.22,0.68,8,0.38099369859273324
2012-08-06 17:00:00,12.99,235,17.88,12.51,1011.39,17.88,4.8,0.71,8,0.4477561434362537
2012-08-06 18:00:00,12.96,233,17.35,12.46,1011.77,17.35,4.24,0.73,8,0.4986750680949383
2012-08-06 19:00:00,12.59,238,16.76,12.44,1012.39,16.76,3.5,0.76,8,0.5049577819365663
2012-08-06 20:00:00,13.41,235,15.82,13.04,1013.16,15.82,3.64,0.84,8,0.5142167610165939
2012-08-06 21:00:00,13.31,238,15.44,13.29,1013.83,15.44,3.84,0.87,8,0.4908342785339213
2012-08-06 22:00:00,13.7,243,15.34,12.79,1014.53,15.34,4.34,0.85,8,0.4062165511657209
2012-08-14 23:00:00,13.16,97,19.27,14.17,1010.9,19.27,2.74,0.72,4,0.30383238819575703
2012-08-15 00:00:00,12.94,96,18.43,14.47,1010.44,18.43,2.82,0.78,4,0.25965154379332067
2012-08-15 01:00:00,12.02,95,18.33,14.95,1009.9,18.33,2.98,0.81,4,0.2328017223902535
2012-08-15 02:00:00,11.33,90,17.93,15.44,1009.41,18.01,3.02,0.85,4,0.20865280405377057
2012-08-15 03:00:00,10.54,91,17.87,15.85,1008.38,18.02,3.26,0.88,4,0.20162045786599428
2012-08-15 04:00:00,10.99,92,17.9,16.23,1007.81,18.09,3.27,0.9,4,0.2006822096618355
2012-08-15 05:00:00,9.95,91,17.92,15.91,1007.07,18.06,3.98,0.88,4,0.2262530980676327
2012-08-15 06:00:00,9.74,94,19.04,16.1,1006.33,19.17,4.73,0.83,4,0.2795154379122027
2012-08-15 07:00:00,10.12,95,19.83,16.83,1005.83,20.03,5.55,0.83,4,0.32790821249737484
2012-08-15 08:00:00,11.46,99,20.51,16.49,1005.2,20.64,5.63,0.78,8,0.34104914929636637
2012-08-15 09:00:00,11.93,98,21.42,16.61,1004.34,21.56,5.61,0.74,4,0.340536441839949
2012-08-15 10:00:00,12.41,107,21.96,16.92,1003.25,22.12,5.71,0.73,8,0.3379897081075398
2012-08-15 11:00:00,11.41,115,21.58,17.98,1003.1,21.88,3.91,0.8,8,0.34515752997269494
2012-08-15 12:00:00,11.81,114,20.74,17.76,1002.21,21.04,4.11,0.83,8,0.35648750266750695
2012-08-15 13:00:00,11.89,142,21.72,18.48,1002.63,22.08,5.02,0.82,8,0.3444051669607227
2012-08-15 14:00:00,12.65,189,22.57,17.48,1002.85,22.79,6.47,0.73,8,0.3318966603864735
2012-08-15 15:00:00,13.0,223,20.93,16.58,1004.53,21.07,7.13,0.76,8,0.36042974144087414
2012-08-15 16:00:00,12.46,230,19.19,12.91,1005.92,19.19,6.71,0.67,8,0.39260281451375645
2012-08-15 17:00:00,12.49,224,19.61,12.56,1006.43,19.61,6.78,0.64,8,0.42041608890989235
2012-08-15 18:00:00,12.23,223,19.72,12.44,1006.85,19.72,6.22,0.63,8,0.44071182535181724
2012-08-15 19:00:00,12.71,212,19.03,12.09,1007.34,19.03,4.81,0.64,8,0.460590632283133
2012-08-15 20:00:00,12.83,195,18.3,12.11,1007.98,18.3,3.7,0.67,8,0.4946870405587061
2012-08-15 21:00:00,13.16,182,17.73,12.59,1008.44,17.73,3.78,0.72,4,0.47316488130644796
2012-08-15 22:00:00,13.84,182,17.38,12.57,1008.95,17.38,4.2,0.73,4,0.3960075616887208
2012-09-29 23:00:00,13.73,238,8.17,6.04,1021.83,6.82,2.29,0.86,4,0.3478485816020772
2012-09-30 00:00:00,12.47,223,7.67,5.68,1021.87,6.48,2.0,0.87,4,0.29763076909090874
2012-09-30 01:00:00,12.62,232,7.49,5.58,1021.72,6.37,1.9,0.88,4,0.260231768371628
2012-09-30 02:00:00,12.17,225,7.04,5.09,1021.22,6.04,1.71,0.87,4,0.22395084919080854
2012-09-30 03:00:00,12.68,219,6.55,5.41,1020.94,5.38,1.8,0.92,4,0.21222097902097822
2012-09-30 04:00:00,12.68,211,6.42,5.19,1020.43,4.87,2.16,0.92,4,0.20930789210789197
2012-09-30 05:00:00,12.84,201,6.9,5.71,1020.15,5.25,2.37,0.92,4,0.22621078903096875
2012-09-30 06:00:00,13.1,204,7.86,6.21,1020.0,5.81,3.22,0.89,4,0.27453066941058907
2012-09-30 07:00:00,12.3,212,9.14,7.32,1020.29,7.2,3.49,0.88,6,0.34311588415584476
2012-09-30 08:00:00,12.83,220,10.89,8.18,1020.53,10.89,3.91,0.83,8,0.41181798179820167
2012-09-30 09:00:00,13.47,227,13.0,9.17,1020.3,13.0,5.34,0.78,8,0.4462863137862139
2012-09-30 10:00:00,13.07,228,13.77,9.43,1019.8,13.77,5.99,0.75,6,0.45685054943056985
2012-09-30 11:00:00,13.52,228,14.82,9.45,1019.41,14.82,6.5,0.7,6,0.4743504493106894
2012-09-30 12:00:00,13.52,233,15.64,10.07,1018.91,15.64,6.91,0.69,8,0.48238301684315654
2012-09-30 13:00:00,13.52,228,16.46,10.29,1018.33,16.46,6.94,0.67,6,0.4658901101498491
2012-09-30 14:00:00,13.52,226,16.39,10.39,1017.87,16.39,6.75,0.68,6,0.45844855148851066
2012-09-30 15:00:00,13.07,222,16.24,10.86,1017.39,16.24,6.74,0.7,6,0.4811352650349652
2012-09-30 16:00:00,13.52,215,15.34,10.84,1016.88,15.34,6.34,0.75,6,0.5299830168631368
2012-09-30 17:00:00,13.07,218,14.73,10.97,1016.77,14.73,5.83,0.78,6,0.5962105895904094
2012-09-30 18:00:00,13.18,216,14.71,11.03,1016.64,14.71,5.83,0.79,6,0.6878607392607402
2012-09-30 19:00:00,13.5,217,14.35,10.97,1016.65,14.35,5.61,0.8,6,0.664436563596405
2012-09-30 20:00:00,14.0,216,14.33,11.33,1016.43,14.33,5.86,0.82,6,0.6172851149050955
2012-09-30 21:00:00,13.5,218,14.32,11.36,1016.11,14.32,6.04,0.82,6,0.5433006991608401
2012-09-30 22:00:00,13.45,216,14.29,11.34,1015.59,14.29,5.79,0.82,6,0.4363058940059937
2012-12-10 00:00:00,13.79,298,5.01,1.33,1017.12,1.42,4.84,0.77,4,0.4185773477293283
2012-12-10 01:00:00,13.16,300,4.51,1.32,1017.28,1.04,4.37,0.8,4,0.3574358600506601
2012-12-10 02:00:00,13.79,304,4.11,0.94,1017.69,0.47,4.52,0.8,4,0.30387678679211116
2012-12-10 03:00:00,13.23,308,3.94,0.43,1018.06,0.21,4.61,0.78,4,0.2722315903564313
2012-12-10 04:00:00,13.23,306,3.51,0.29,1018.34,-0.27,4.52,0.79,4,0.26423918927085216
2012-12-10 05:00:00,13.23,307,3.45,0.28,1018.54,-0.49,4.79,0.8,4,0.27699294378505507
2012-12-10 06:00:00,13.57,312,3.33,-0.12,1019.08,-0.58,4.68,0.78,4,0.3422650623484705
2012-12-10 07:00:00,13.15,315,3.27,0.24,1019.63,-0.49,4.37,0.81,4,0.479024063542609
2012-12-10 08:00:00,13.15,314,3.21,0.22,1020.25,-0.5,4.27,0.81,8,0.5667228149448164
2012-12-10 09:00:00,13.02,323,3.44,0.34,1021.09,-0.27,4.36,0.8,8,0.5285990590374529
2012-12-10 10:00:00,13.02,333,3.99,0.74,1021.79,0.14,4.87,0.79,8,0.4944691515107657
2012-12-10 11:00:00,13.07,339,4.67,0.9,1022.34,0.93,4.98,0.77,8,0.4637931970508415
2012-12-10 12:00:00,13.44,342,5.21,1.04,1022.38,1.76,4.65,0.74,8,0.4639607380133892
2012-12-10 13:00:00,13.07,344,5.29,1.01,1022.72,1.91,4.56,0.74,8,0.4792453406730589
2012-12-10 14:00:00,13.07,345,5.59,1.01,1023.04,2.23,4.68,0.72,8,0.46624244613714555
2012-12-10 15:00:00,13.52,346,5.12,0.95,1023.55,2.04,3.93,0.74,8,0.4870474037271577
2012-12-10 16:00:00,13.28,346,4.91,0.94,1024.23,1.99,3.6,0.75,8,0.5942089736565946
2012-12-10 17:00:00,13.45,345,4.85,1.27,1024.78,1.8,3.79,0.78,8,0.7375221638140038
2012-12-10 18:00:00,13.0,341,3.89,0.84,1025.47,0.54,3.94,0.8,8,0.8140428807490482
2012-12-10 19:00:00,12.78,344,3.37,0.43,1025.94,0.19,3.49,0.81,8,0.841505699149629
2012-12-10 20:00:00,12.41,337,2.75,0.32,1026.5,-0.24,3.05,0.84,8,0.8188065851818365
2012-12-10 21:00:00,12.94,332,2.17,0.16,1026.98,-0.89,3.0,0.86,8,0.7824186720825033
2012-12-10 22:00:00,12.46,336,2.44,0.13,1027.52,-0.13,2.51,0.85,4,0.683265786086486
2012-12-10 23:00:00,13.49,330,1.55,-0.41,1027.89,-1.04,2.36,0.87,4,0.545106205753574
2012-01-18 00:00:00,5.02,207,4.51,3.82,1026.96,2.05,2.83,0.95,8,0.5024251094713652
2012-01-18 01:00:00,3.64,210,5.07,4.09,1026.99,2.62,2.95,0.93,8,0.5022004398678414
2012-01-18 02:00:00,3.57,206,5.58,4.66,1026.34,2.93,3.41,0.94,6,0.41098678392070526
2012-01-18 03:00:00,3.7,203,5.89,4.82,1026.18,3.31,3.4,0.93,8,0.3522356830396476
2012-01-18 04:00:00,4.01,197,6.38,5.42,1025.39,3.74,3.66,0.94,6,0.31398898612334786
2012-01-18 05:00:00,4.26,198,6.99,5.96,1024.9,4.31,3.99,0.93,6,0.33727533017621153
2012-01-18 06:00:00,2.7,204,7.49,6.56,1024.62,4.84,4.16,0.94,5,0.3787907484581501
2012-01-18 07:00:00,3.06,203,7.6,6.81,1024.09,4.59,5.0,0.95,5,0.4879118940528633
2012-01-18 08:00:00,2.93,209,8.11,7.21,1024.07,5.01,5.55,0.94,5,0.5480088105726875
2012-01-18 09:00:00,3.2,214,8.2,7.61,1023.78,5.05,5.74,0.96,5,0.5112841418502205
2012-01-18 10:00:00,4.54,217,8.72,8.08,1023.56,5.59,6.06,0.96,6,0.4948127757709253
2012-01-18 11:00:00,5.18,219,9.61,8.61,1023.72,6.89,5.59,0.93,6,0.4980660797356827
2012-01-18 12:00:00,5.54,221,10.16,9.18,1023.11,10.16,5.52,0.94,6,0.4934118949339206
2012-01-18 13:00:00,7.0,225,10.79,9.73,1022.75,10.79,5.16,0.93,6,0.5045418495594716
2012-01-18 14:00:00,7.56,227,10.92,9.95,1022.72,10.92,4.52,0.94,6,0.5146167403083699
2012-01-18 15:00:00,8.61,231,11.04,10.28,1022.51,11.04,4.19,0.95,6,0.4942334803964761
2012-01-18 16:00:00,8.03,245,11.47,10.34,1022.79,11.47,4.01,0.93,6,0.5366079290748899
2012-01-18 17:00:00,10.51,242,11.84,10.41,1022.9,11.84,4.02,0.91,6,0.6763876654185027
2012-01-18 18:00:00,10.41,246,11.92,10.42,1022.97,11.92,3.87,0.91,6,0.7470572698237886
2012-01-18 19:00:00,9.43,247,11.79,10.4,1023.13,11.79,3.95,0.91,6,0.7770704843612334
2012-01-18 20:00:00,9.93,249,11.73,10.32,1022.97,11.73,4.41,0.91,6,0.8027555074889858
2012-01-18 21:00:00,9.58,245,11.84,9.97,1022.95,11.84,4.3,0.88,6,0.6872621156387662
2012-01-18 22:00:00,9.58,250,11.49,10.36,1022.56,11.49,4.81,0.93,6,0.6298083704845814
2012-01-18 23:00:00,8.5,247,11.86,10.38,1022.47,11.86,4.72,0.91,6,0.5301343607929515
2012-06-11 23:00:00,9.33,10,10.93,10.17,1003.96,10.93,4.61,0.95,6,0.3153727823618851
2012-06-12 00:00:00,11.18,9,10.91,9.87,1003.96,10.91,4.43,0.93,6,0.25864425499247307
2012-06-12 01:00:00,10.8,7,10.89,9.81,1004.08,10.89,4.5,0.93,6,0.2359573507526338
2012-06-12 02:00:00,10.83,5,10.92,9.84,1004.09,10.92,4.79,0.93,6,0.20712920213246339
2012-06-12 03:00:00,9.99,8,10.92,9.87,1004.29,10.92,4.94,0.93,6,0.19675664829402842
2012-06-12 04:00:00,9.85,12,10.92,9.87,1004.63,10.92,4.98,0.93,6,0.20564199701455063
2012-06-12 05:00:00,10.41,13,10.89,9.72,1005.16,10.89,5.14,0.93,6,0.2479628700702455
2012-06-12 06:00:00,9.95,14,10.83,9.24,1005.91,10.83,5.27,0.9,6,0.3437769691169088
2012-06-12 07:00:00,10.94,14,10.78,9.16,1006.71,10.78,5.05,0.9,6,0.40612719518314044
2012-06-12 08:00:00,10.2,11,10.46,9.3,1007.35,10.46,4.46,0.93,6,0.39333768206221753
2012-06-12 09:00:00,10.94,7,10.86,9.19,1008.05,10.86,4.3,0.89,6,0.3918003011038627
2012-06-12 10:00:00,11.27,7,11.09,9.61,1008.57,11.09,3.86,0.91,6,0.3876021074259898
2012-06-12 11:00:00,12.86,8,11.52,9.23,1009.12,11.52,3.84,0.86,6,0.38966708462117433
2012-06-12 12:00:00,12.79,8,12.26,8.87,1009.71,12.26,3.56,0.8,6,0.388942298068239
2012-06-12 13:00:00,13.04,18,12.76,8.82,1010.21,12.76,3.35,0.77,6,0.3855238334922222
2012-06-12 14:00:00,13.07,24,12.41,9.41,1010.56,12.41,3.62,0.82,6,0.37731660792774696
2012-06-12 15:00:00,13.07,13,12.87,8.34,1011.06,12.87,3.04,0.74,6,0.40548645258404376
2012-06-12 16:00:00,13.07,4,12.83,8.37,1011.54,12.83,2.84,0.74,6,0.4614121926994467
2012-06-12 17:00:00,13.07,8,12.86,7.01,1011.84,12.86,2.99,0.68,6,0.49998218763171104
2012-06-12 18:00:00,13.07,4,12.82,7.03,1012.3,12.82,2.63,0.68,6,0.5521359757651781
2012-06-12 19:00:00,13.07,5,12.71,7.28,1012.63,12.71,2.17,0.7,6,0.5619565979678871
2012-06-12 20:00:00,13.5,0,12.27,6.85,1013.19,12.27,1.92,0.7,6,0.550320873156047
2012-06-12 21:00:00,13.5,344,11.76,6.97,1013.87,11.76,1.38,0.72,6,0.5355752635975916
2012-06-12 22:00:00,13.84,354,11.24,7.19,1014.09,11.24,1.29,0.76,6,0.4335140491971905
2012-10-02 23:00:00,13.36,215,13.68,11.52,1005.42,13.68,6.24,0.87,8,0.3078805292259088
2012-10-03 00:00:00,12.02,219,14.03,11.52,1005.24,14.03,6.62,0.85,8,0.25917364802359855
2012-10-03 01:00:00,12.54,223,13.1,11.82,1005.17,13.1,5.2,0.92,8,0.2349785643657815
2012-10-03 02:00:00,13.26,224,12.62,11.24,1005.07,12.62,4.97,0.91,8,0.20546214357915388
2012-10-03 03:00:00,13.63,223,12.57,10.81,1004.94,12.57,4.51,0.89,8,0.20107453303834746
2012-10-03 04:00:00,13.16,222,12.09,10.54,1004.92,12.09,4.3,0.9,8,0.2084375614749259
2012-10-03 05:00:00,13.08,222,11.91,9.23,1004.77,11.91,4.05,0.84,8,0.25326568334316585
2012-10-03 06:00:00,13.08,226,11.06,9.15,1004.9,11.06,4.28,0.88,8,0.37073471002949726
2012-10-03 07:00:00,13.16,232,11.13,9.18,1005.38,11.13,4.19,0.88,8,0.42286587996066827
2012-10-03 08:00:00,13.05,235,12.04,9.07,1005.95,12.04,4.79,0.82,8,0.4015305801376604
2012-10-03 09:00:00,12.94,238,12.75,9.11,1006.32,12.75,5.22,0.78,8,0.3815856440707953
2012-10-03 10:00:00,12.55,262,14.12,8.8,1006.57,14.12,5.66,0.7,8,0.37184621461160144
2012-10-03 11:00:00,13.07,246,12.97,7.62,1006.39,12.97,5.39,0.7,8,0.3777032448574234
2012-10-03 12:00:00,13.07,240,13.78,7.2,1006.52,13.78,5.65,0.64,8,0.37145211419862295
2012-10-03 13:00:00,13.0,236,14.06,6.59,1006.34,14.06,5.83,0.61,8,0.35320963646017656
2012-10-03 14:00:00,13.07,231,14.13,7.17,1005.93,14.13,5.58,0.63,8,0.35694001958702043
2012-10-03 15:00:00,13.07,222,14.34,7.2,1005.59,14.34,5.84,0.62,8,0.3778226155752207
2012-10-03 16:00:00,13.0,220,13.49,7.37,1005.23,13.49,5.16,0.67,8,0.442994887000983
2012-10-03 17:00:00,13.52,213,12.94,8.5,1005.21,12.94,4.29,0.74,8,0.5451789577974434
2012-10-03 18:00:00,11.23,229,12.24,8.28,1005.36,12.24,4.37,0.77,8,0.6595358898918386
2012-10-03 19:00:00,12.57,248,11.92,8.63,1005.76,11.92,3.39,0.8,8,0.6596568338839718
2012-10-03 20:00:00,13.87,235,9.52,8.13,1005.98,7.78,3.27,0.91,4,0.613951425880039
2012-10-03 21:00:00,13.16,231,9.35,8.32,1006.05,7.85,2.81,0.93,8,0.5469824975024579
2012-10-03 22:00:00,13.16,228,9.44,8.33,1005.61,8.23,2.4,0.93,8,0.4357783676499507
2012-09-26 23:00:00,8.27,4,10.66,9.99,998.84,10.66,0.67,0.96,8,0.31336675400443864
2012-09-27 00:00:00,8.64,350,10.57,9.98,999.42,10.57,1.3,0.96,8,0.2612562251004013
2012-09-27 01:00:00,9.06,343,11.15,10.2,1000.23,11.15,1.7,0.94,8,0.23729357441767074
2012-09-27 02:00:00,8.5,3,11.62,10.66,1000.65,11.62,2.05,0.94,6,0.20933493961847324
2012-09-27 03:00:00,8.26,2,11.78,10.79,1001.03,11.78,2.2,0.94,6,0.2023210842771082
2012-09-27 04:00:00,9.21,350,11.8,10.54,1001.73,11.8,2.65,0.92,6,0.20884016066264988
2012-09-27 05:00:00,9.17,345,11.84,10.48,1002.39,11.84,2.62,0.91,6,0.257639156767068
2012-09-27 06:00:00,9.21,344,11.81,10.51,1003.23,11.81,3.23,0.92,6,0.3810411646385537
2012-09-27 07:00:00,9.85,337,11.81,10.32,1004.24,11.81,3.44,0.91,6,0.4443839354216868
2012-09-27 08:00:00,11.54,333,11.87,9.93,1005.21,11.87,3.63,0.88,6,0.40439738939758996
2012-09-27 09:00:00,11.96,327,12.68,10.19,1006.21,12.68,3.52,0.85,6,0.38390160660642686
